object_probs,left,top,right,bottom
truck 0.61819,679,373,879,526
bus 0.96354,907,454,1079,658
motorbike 0.88639,522,378,564,436
motorbike 0.81069,434,363,470,422
motorbike 0.69557,571,264,616,311
motorbike 0.55348,154,553,206,636
motorbike 0.53679,370,324,405,363
car 0.98777,276,274,339,340
car 0.97423,205,357,347,487
car 0.90948,330,473,554,719
car 0.85517,290,225,318,258
car 0.64183,680,364,874,512
person 0.92809,520,355,562,427
person 0.84895,867,686,913,719
person 0.80071,1024,642,1078,719
person 0.76157,434,351,464,384
person 0.75152,366,300,408,357
person 0.54812,1002,650,1051,719
person 0.51264,120,481,201,606
