object_probs,left,top,right,bottom
truck 0.88355,334,490,631,702
motorbike 0.96118,536,309,567,347
motorbike 0.92164,353,284,374,320
motorbike 0.91381,686,348,731,398
motorbike 0.81644,598,364,638,404
motorbike 0.80800,410,265,433,292
motorbike 0.73786,152,561,197,631
motorbike 0.52381,596,352,629,388
car 0.96823,225,374,343,481
car 0.90287,286,422,437,608
person 0.95566,262,642,328,719
person 0.85430,596,330,628,367
person 0.79252,351,277,370,309
person 0.71449,147,511,194,602
person 0.63317,537,298,560,326
person 0.55210,698,330,726,362
