object_probs,left,top,right,bottom
truck 0.79760,386,530,647,714
truck 0.56210,657,363,843,499
car 0.77303,645,357,837,510
bus 0.94828,856,434,1073,655
motorbike 0.96182,350,269,371,302
motorbike 0.95198,318,250,334,274
motorbike 0.90133,454,440,511,511
motorbike 0.74105,575,272,612,306
motorbike 0.61593,464,273,488,308
car 0.96257,282,425,448,602
car 0.77834,215,361,341,487
person 0.91898,293,646,363,717
person 0.70167,883,523,950,596
person 0.67708,347,256,368,283
person 0.60820,316,239,331,262
