object_probs,left,top,right,bottom
truck 0.68352,673,370,872,525
truck 0.50716,307,451,496,664
bus 0.96062,871,435,1072,665
motorbike 0.92320,343,290,374,323
motorbike 0.86939,477,348,508,392
motorbike 0.85245,780,606,905,708
motorbike 0.81823,393,329,420,368
motorbike 0.66696,572,263,616,310
motorbike 0.63792,152,559,198,630
motorbike 0.52928,696,645,780,719
car 0.92093,206,356,339,481
car 0.91084,312,460,497,681
car 0.59625,673,361,874,516
person 0.85533,346,275,369,304
person 0.84550,472,321,507,383
person 0.72302,393,311,416,343
person 0.66096,121,482,197,606
person 0.63625,471,319,500,347
person 0.52998,800,557,873,633
