object_probs,left,top,right,bottom
truck 0.62158,1032,498,1079,688
car 0.74000 truck 0.58197,690,378,898,537
truck 0.53009,379,551,649,716
motorbike 0.95529,613,441,664,508
motorbike 0.94098,512,457,556,520
motorbike 0.72834,404,358,461,409
motorbike 0.70336,568,263,610,313
person 0.66033,573,269,604,309
car 0.99117,285,290,371,370
car 0.97698,230,396,363,502
car 0.93702,306,235,342,265
car 0.78339,219,346,297,405
car 0.77457,289,201,312,218
car 0.67466,381,567,597,716
person 0.95251,611,400,655,465
person 0.81882,508,415,551,463
person 0.64252,408,330,456,380
person 0.59161,176,529,248,642
person 0.54048,117,466,161,527
