object_probs,left,top,right,bottom
truck 0.91972,320,498,628,707
bus 0.78619,856,435,1070,639
motorbike 0.95630,549,403,595,465
motorbike 0.89108,735,360,779,422
motorbike 0.88416,300,246,317,271
motorbike 0.81597,151,561,197,631
motorbike 0.77882,348,247,367,272
person 0.73562 motorbike 0.50892,347,235,365,264
car 0.93555,203,355,339,486
car 0.92836,576,324,745,471
car 0.82236,284,425,444,603
person 0.83197,553,378,581,411
person 0.77120,551,379,589,444
person 0.73934,238,519,288,595
person 0.60129,299,237,317,266
person 0.58924,143,513,195,607
person 0.55613,742,355,769,389
