object_probs,left,top,right,bottom
motorbike 0.92658,819,603,933,714
motorbike 0.73519,610,641,686,718
car 0.99869,328,262,401,326
car 0.99303,616,406,832,557
car 0.99237,578,308,715,404
car 0.97753,934,539,1079,719
car 0.97261,285,357,406,477
car 0.96556,494,349,641,461
car 0.92323,445,301,573,402
car 0.91947,259,540,464,704
car 0.91735,793,375,1008,518
car 0.56385,292,197,319,219
person 0.94806,547,672,609,719
person 0.74868,819,563,918,698
person 0.67045,826,550,906,639
person 0.61398,603,569,681,698
