object_probs,left,top,right,bottom
truck 0.69160,653,361,848,509
truck 0.57967,404,563,689,714
bus 0.95797,868,434,1079,626
motorbike 0.91714,376,285,401,319
motorbike 0.88126,507,477,557,546
motorbike 0.78657,304,236,328,262
motorbike 0.77740,574,271,612,306
person 0.59334 motorbike 0.71983,330,255,350,282
person 0.59857 motorbike 0.62053,374,272,398,307
motorbike 0.58094,333,266,353,292
motorbike 0.56455,517,286,556,338
motorbike 0.51948,153,559,198,631
car 0.97593,285,426,450,601
car 0.80876,650,358,838,513
car 0.80650,213,359,336,488
person 0.82606,506,433,551,516
person 0.67985,296,652,375,719
person 0.64627,985,544,1030,613
