object_probs,left,top,right,bottom
truck 0.85116,368,527,613,709
car 0.69218 truck 0.54303,214,361,339,488
truck 0.50602,657,364,843,499
bus 0.83246,850,430,1070,655
motorbike 0.82907,429,409,479,492
motorbike 0.82522,337,264,358,293
motorbike 0.80408,437,267,459,299
motorbike 0.77183,573,265,617,310
motorbike 0.61280,312,237,330,262
motorbike 0.55737,151,560,198,630
car 0.89626,282,426,448,597
car 0.82161,644,358,837,510
person 0.87908,293,645,363,716
person 0.87285,827,497,884,575
person 0.66742,430,395,473,479
