object_probs,left,top,right,bottom
motorbike 0.95450,784,588,900,696
motorbike 0.74815,935,502,1012,574
motorbike 0.64793,957,398,1006,468
motorbike 0.63524,603,602,685,718
car 0.99700,322,262,394,322
car 0.99211,616,404,831,557
car 0.99112,570,303,698,403
car 0.99033,278,348,395,466
car 0.98473,936,545,1079,719
car 0.97917,497,351,640,461
car 0.97710,442,307,547,393
car 0.95502,762,363,975,507
car 0.92964,260,538,464,704
person 0.94536,547,671,609,719
person 0.87619,801,536,883,660
person 0.50240,601,573,682,701
