object_probs,left,top,right,bottom
bus 0.97078,872,434,1079,656
motorbike 0.86687,377,310,404,348
motorbike 0.78781,457,330,489,374
motorbike 0.77614,333,287,361,317
motorbike 0.72493,732,578,818,667
person 0.81904 motorbike 0.68156,335,272,362,307
motorbike 0.67396,571,264,616,310
motorbike 0.64245,153,561,198,630
car 0.89468,211,361,336,486
car 0.78950,304,433,482,649
car 0.76937,671,364,873,515
person 0.86987,762,675,820,719
person 0.70306,456,309,483,344
person 0.60717,859,385,898,444
person 0.58172,733,522,779,592
person 0.56036,377,294,400,324
