object_probs,left,top,right,bottom
motorbike 0.95679,414,330,444,366
motorbike 0.91025,364,307,388,343
motorbike 0.84570,637,348,673,386
motorbike 0.81567,535,341,573,395
person 0.55649 motorbike 0.80995,473,331,501,372
motorbike 0.70718,155,558,203,632
person 0.64186 motorbike 0.51395,360,292,380,323
car 0.88381,300,221,335,253
car 0.52773,288,211,315,235
person 0.87093,410,309,438,344
person 0.79136,535,331,564,365
person 0.78633,472,318,496,344
person 0.78588,636,316,663,347
person 0.73487,633,320,672,381
person 0.61466,413,304,433,325
person 0.50754,365,297,388,327
