object_probs,left,top,right,bottom
truck 0.81884,349,511,620,706
motorbike 0.96611,716,497,782,577
motorbike 0.94868,376,286,402,326
motorbike 0.91001,467,285,499,322
motorbike 0.64207,150,539,198,622
car 0.92527,639,354,831,490
car 0.88182,285,423,438,600
car 0.80514,213,354,340,485
person 0.85839,717,455,770,537
person 0.80342,480,488,528,536
person 0.75228,294,642,363,716
person 0.74752,556,505,623,618
person 0.73020,376,277,397,310
person 0.59163,466,271,496,305
person 0.57393,195,635,268,719
person 0.53008,592,563,643,640
person 0.52365,1026,431,1069,488
