object_probs,left,top,right,bottom
truck 0.90269,331,504,625,701
truck 0.59881,753,556,1058,718
motorbike 0.79053,853,420,925,487
person 0.60312 motorbike 0.73391,354,268,374,299
motorbike 0.64060,398,415,441,487
motorbike 0.61377,153,561,198,630
motorbike 0.60644,920,397,965,469
motorbike 0.51158,618,328,649,396
motorbike 0.50284,581,272,614,306
car 0.97916,401,268,492,338
car 0.95196,283,427,443,600
car 0.85945,211,355,336,485
car 0.69567,621,351,786,487
person 0.89426,760,349,786,396
person 0.73540,396,383,439,444
person 0.67900,595,565,645,633
person 0.66653,299,213,314,241
