object_probs,left,top,right,bottom
truck 0.98564,667,513,1070,719
truck 0.95114,350,510,610,708
truck 0.83053,869,354,1070,540
car 0.52408,863,374,1079,532
motorbike 0.94520,501,285,531,317
person 0.85162 motorbike 0.68228,501,274,526,305
motorbike 0.62903,151,536,197,623
motorbike 0.51323,582,273,611,306
car 0.96547,280,227,333,269
car 0.95025,397,267,480,340
car 0.84264,288,424,437,596
car 0.76718,220,343,292,405
car 0.73554,220,364,341,486
car 0.52266,289,199,317,220
person 0.67203,595,565,645,634
