object_probs,left,top,right,bottom
motorbike 0.94512,883,378,955,450
motorbike 0.93804,697,516,781,631
motorbike 0.77396,936,501,1010,576
motorbike 0.69266,602,603,685,717
car 0.99678,307,253,368,310
car 0.98090,935,542,1077,719
car 0.98034,437,304,540,391
car 0.97751,265,341,362,436
car 0.97691,630,413,828,535
car 0.97328,504,355,641,461
car 0.96349,529,291,667,381
car 0.94978,271,518,455,717
car 0.94494,691,348,880,465
person 0.94703,546,671,610,719
person 0.71255,696,503,776,617
person 0.61725,949,466,1013,530
person 0.54220,601,576,683,700
