object_probs,left,top,right,bottom
truck 0.87599,343,507,621,712
person 0.64675 motorbike 0.94264,377,268,399,299
motorbike 0.91536,416,267,436,294
motorbike 0.90443,512,293,542,327
person 0.71055 motorbike 0.87435,306,250,325,283
motorbike 0.69402,236,561,279,644
motorbike 0.68944,147,534,195,624
motorbike 0.65637,347,236,368,260
person 0.85984 motorbike 0.52381,415,256,434,285
car 0.97533,222,361,332,451
car 0.95266,288,420,440,599
person 0.87126,230,506,279,607
person 0.75417,516,279,536,302
person 0.70251,596,266,621,303
person 0.60554,143,514,193,606
person 0.56958,378,258,397,285
