object_probs,left,top,right,bottom
motorbike 0.96538,526,445,585,496
motorbike 0.81888,815,355,862,423
motorbike 0.81649,935,502,1012,575
motorbike 0.50474,601,598,684,718
car 0.99704,405,291,501,369
car 0.99544,621,420,832,555
car 0.99459,496,277,609,351
car 0.98977,490,345,641,446
car 0.98843,619,322,765,416
car 0.96688,935,542,1079,719
car 0.95495,248,514,447,694
car 0.92851,287,241,327,285
person 0.91177,547,671,609,719
person 0.84452,815,339,856,407
person 0.78921,525,403,572,470
person 0.75321,949,467,1012,530
