object_probs,left,top,right,bottom
motorbike 0.94915,904,603,1016,718
person 0.56684 motorbike 0.90337,565,285,589,328
motorbike 0.85699,526,455,610,525
motorbike 0.82091,337,644,425,717
motorbike 0.81102,780,685,870,719
motorbike 0.69501,145,546,193,606
motorbike 0.66174,138,525,186,589
motorbike 0.53489,346,270,370,306
car 0.99000,240,429,407,550
car 0.95869,215,349,304,423
car 0.93096,334,325,443,424
car 0.81214,346,251,386,281
car 0.73352,289,317,315,353
car 0.70833,760,414,1005,578
person 0.95176,555,413,601,487
person 0.94145,786,638,865,718
person 0.72060,131,487,179,548
person 0.63846,337,604,422,713
person 0.53716,902,541,984,656
