object_probs,left,top,right,bottom
truck 0.66049,727,380,944,552
motorbike 0.95678,719,512,790,588
motorbike 0.86822,611,539,662,628
motorbike 0.83319,446,383,516,444
motorbike 0.76652,563,285,593,319
motorbike 0.53360,123,507,173,573
car 0.97102,307,305,394,389
car 0.96915,239,401,376,518
car 0.92192,216,340,297,412
car 0.87046,327,244,365,279
car 0.71831,287,200,315,221
car 0.70636,710,385,938,553
person 0.96713,464,360,509,425
person 0.92541,604,493,662,589
person 0.80970,566,271,591,313
person 0.76344,715,465,785,580
person 0.63035,236,563,316,674
person 0.54134,118,474,165,556
