object_probs,left,top,right,bottom
truck 0.85311,340,502,628,703
truck 0.76309,751,564,1057,719
motorbike 0.90392,376,287,399,317
motorbike 0.89736,888,423,964,487
motorbike 0.83410,329,228,350,254
motorbike 0.75716,150,537,197,623
motorbike 0.66714,518,288,550,325
motorbike 0.58262,437,440,483,510
car 0.97865,287,423,438,598
car 0.94730,215,359,339,484
car 0.90186,431,278,532,363
car 0.70931,690,357,865,520
person 0.89107,376,271,399,307
person 0.77441,594,566,646,634
person 0.60502,440,417,480,491
person 0.58742,903,396,947,467
person 0.51491,907,395,934,436
person 0.50281,430,252,451,280
