object_probs,left,top,right,bottom
motorbike 0.94376,358,649,441,719
person 0.61802 motorbike 0.85246,565,287,591,329
motorbike 0.84559,546,457,629,535
motorbike 0.80857,951,643,1052,719
motorbike 0.77708,352,285,374,316
motorbike 0.70739,146,543,196,608
car 0.99451,265,434,410,556
car 0.95878,344,329,456,427
car 0.94715,212,348,306,425
car 0.87810,291,316,321,355
car 0.79886,347,250,387,279
car 0.78478,773,421,1009,580
person 0.91582,573,423,622,484
person 0.83832,828,672,899,719
person 0.63885,137,496,183,574
person 0.55721,941,570,1022,686
