object_probs,left,top,right,bottom
truck 0.88197,337,510,627,703
truck 0.61092,774,556,1075,719
bus 0.53814,721,386,908,545
motorbike 0.85331,389,286,412,326
motorbike 0.75701,1004,478,1077,551
motorbike 0.72194,559,308,594,344
person 0.51238 motorbike 0.69384,348,232,370,262
motorbike 0.64349,151,537,198,623
motorbike 0.55223,463,464,512,523
car 0.97704,447,279,559,372
car 0.93244,284,422,442,599
car 0.91202,218,361,341,485
car 0.67046,220,340,296,410
person 0.82425,594,566,646,634
person 0.78189,1025,432,1073,511
person 0.73209,464,438,510,508
person 0.72825,597,265,623,303
person 0.71347,388,278,410,307
person 0.53293,562,294,588,325
