object_probs,left,top,right,bottom
truck 0.80223,329,493,639,705
truck 0.76650,752,561,1056,719
motorbike 0.95083,824,402,891,467
motorbike 0.80505,965,456,1060,538
motorbike 0.78978,317,228,332,251
motorbike 0.73300,425,437,469,510
motorbike 0.65231,151,536,197,624
motorbike 0.57614,370,287,394,314
motorbike 0.51352,581,271,614,306
car 0.91740,284,423,440,604
car 0.90246,208,359,336,486
car 0.89730,416,267,519,354
car 0.58960,659,358,845,513
person 0.92320,365,269,391,304
person 0.64337,594,566,644,634
person 0.63334,314,214,330,243
person 0.62128,833,378,880,446
person 0.52687,962,424,1001,489
person 0.52345,491,273,518,308
