object_probs,left,top,right,bottom
truck 0.90383,333,497,616,709
bus 0.53581,844,425,1070,620
motorbike 0.89907,448,270,473,306
person 0.59612 motorbike 0.86714,514,290,538,325
motorbike 0.79912,467,351,496,394
motorbike 0.66385,152,542,197,620
motorbike 0.65887,581,262,629,308
motorbike 0.65665,713,364,758,413
motorbike 0.61288,301,225,315,248
motorbike 0.51637,192,461,241,523
car 0.97815,285,426,438,597
car 0.96941,216,357,337,491
car 0.92749,526,319,664,427
person 0.92382,353,372,390,425
person 0.75260,467,331,495,362
person 0.61716,300,215,315,241
person 0.55223,464,327,498,384
person 0.54692,904,384,949,433
