object_probs,left,top,right,bottom
truck 0.69651,228,357,404,576
motorbike 0.98033,563,417,613,491
motorbike 0.95717,650,414,704,495
motorbike 0.94405,761,454,828,534
motorbike 0.82628,477,382,515,440
motorbike 0.72882,155,560,202,632
motorbike 0.65826,1055,497,1079,568
motorbike 0.55865,308,231,324,254
car 0.90700,342,233,390,272
car 0.80187,291,198,314,217
person 0.98781,564,397,610,471
person 0.93284,651,395,698,472
person 0.76477,146,501,194,614
person 0.68894,768,426,822,519
person 0.61268,478,365,514,423
person 0.51241,482,361,505,387
