object_probs,left,top,right,bottom
motorbike 0.92819,829,380,892,433
motorbike 0.81797,935,500,1012,576
motorbike 0.55034,577,445,637,537
motorbike 0.54781,602,597,682,718
car 0.99658,417,294,520,377
car 0.98710,513,283,626,360
car 0.98530,292,244,338,291
car 0.98224,643,329,798,433
car 0.97819,499,351,641,460
car 0.97414,936,546,1078,719
car 0.97297,616,415,827,559
car 0.95979,236,316,322,394
car 0.92246,253,532,453,706
car 0.53290,574,441,642,540
person 0.90943,546,671,610,719
person 0.62751,940,470,1017,556
