object_probs,left,top,right,bottom
truck 0.79265,704,380,905,547
motorbike 0.94234,561,501,614,577
motorbike 0.86664,666,480,730,548
motorbike 0.84833,121,507,176,572
motorbike 0.72100,426,377,483,430
motorbike 0.51182,568,283,601,320
car 0.98887,234,395,367,510
car 0.97970,299,296,386,377
car 0.89996,217,351,298,420
car 0.85844,320,241,356,278
car 0.63082,287,201,313,219
car 0.61364,403,604,626,718
person 0.84096,552,455,602,541
person 0.83010,664,432,717,516
person 0.82789,117,473,165,554
person 0.82643,442,345,484,402
person 0.79419,569,270,599,314
person 0.51503,203,535,279,651
