object_probs,left,top,right,bottom
truck 0.95402,316,496,639,702
truck 0.67843,617,346,800,484
car 0.73701,611,350,780,485
bus 0.72747,855,438,1075,649
motorbike 0.90918,598,435,651,501
person 0.64407 motorbike 0.78152,319,250,340,285
motorbike 0.77680,376,251,395,280
motorbike 0.75415,153,560,197,630
motorbike 0.54930,870,402,934,458
car 0.96053,286,423,439,596
car 0.89045,213,353,336,484
car 0.55851,288,198,313,218
person 0.86447,450,452,495,508
person 0.85888,881,392,925,447
person 0.70105,598,404,642,467
