object_probs,left,top,right,bottom
motorbike 0.85261,776,563,873,683
motorbike 0.84218,936,504,1011,573
motorbike 0.80553,932,393,998,465
motorbike 0.64342,603,604,684,718
car 0.99465,618,403,831,559
car 0.99459,318,261,390,319
car 0.99455,568,303,692,399
car 0.98138,441,307,547,392
car 0.98126,267,347,387,459
car 0.97545,935,542,1079,719
car 0.96642,502,353,640,460
car 0.92650,754,363,951,496
car 0.91846,259,538,463,705
person 0.95432,547,671,610,719
person 0.86016,780,538,864,656
person 0.80738,947,467,1012,531
person 0.52639,601,572,680,700
