object_probs,left,top,right,bottom
motorbike 0.92409,670,341,714,395
motorbike 0.89883,400,379,442,433
motorbike 0.86979,421,281,483,334
motorbike 0.85333,355,285,379,321
motorbike 0.84902,514,370,553,410
person 0.80880 motorbike 0.74554,333,234,356,267
motorbike 0.53777,225,679,290,719
person 0.50138 motorbike 0.51439,354,276,375,305
car 0.99120,340,531,540,705
car 0.99080,219,361,336,465
car 0.98295,497,424,702,592
person 0.96735,218,611,291,715
person 0.76016,672,325,711,383
person 0.74942,511,340,551,401
person 0.68559,512,337,544,369
person 0.67333,401,357,434,388
