object_probs,left,top,right,bottom
truck 0.95723,314,494,640,703
truck 0.74812,615,347,802,486
car 0.66351,611,351,784,487
bus 0.70257,857,436,1075,650
motorbike 0.92932,601,437,654,501
person 0.61803 motorbike 0.85914,378,252,399,280
motorbike 0.81230,153,561,197,630
motorbike 0.71383,323,253,346,288
person 0.59287,320,252,341,286
car 0.94396,285,424,443,599
car 0.84884,212,352,336,484
person 0.97665,448,454,497,508
person 0.76602,603,411,651,493
person 0.66952,885,397,931,454
person 0.63395,237,558,290,637
person 0.54957,143,519,195,602
