object_probs,left,top,right,bottom
motorbike 0.90842,650,514,728,599
motorbike 0.89674,865,381,928,445
motorbike 0.71751,936,502,1010,576
motorbike 0.58468,610,644,685,719
car 0.99381,293,246,358,301
car 0.99145,677,339,850,453
car 0.98825,527,292,658,371
car 0.98513,633,415,835,559
car 0.98439,502,355,642,458
car 0.98175,431,303,534,386
car 0.97771,254,328,347,419
car 0.97244,935,543,1078,719
car 0.94976,258,539,463,707
person 0.87400,547,672,609,719
person 0.80721,865,354,909,426
person 0.77837,652,466,700,531
person 0.74084,949,466,1012,531
person 0.64332,601,574,679,698
