object_probs,left,top,right,bottom
truck 0.87075,339,505,627,705
motorbike 0.95867,326,266,348,301
motorbike 0.91756,374,248,394,276
motorbike 0.89112,152,562,196,632
motorbike 0.83475,584,309,624,360
motorbike 0.82965,251,618,295,705
motorbike 0.72230,456,288,485,324
motorbike 0.60527,458,304,483,340
car 0.98271,218,369,336,467
car 0.95435,284,423,445,603
person 0.82657,457,271,484,306
person 0.80170,238,567,293,667
person 0.71212,143,513,194,604
person 0.69891,596,266,623,305
person 0.58798,327,259,346,287
person 0.56768,583,275,604,306
