object_probs,left,top,right,bottom
motorbike 0.94959,612,382,656,441
motorbike 0.92054,757,384,816,440
motorbike 0.84839,532,362,572,418
motorbike 0.83019,466,368,498,409
motorbike 0.80111,156,558,202,632
motorbike 0.77349,405,329,432,372
car 0.95650,312,224,361,258
car 0.72522,210,360,337,490
car 0.67220,289,198,316,219
person 0.94433,612,361,651,423
person 0.90547,463,339,498,401
person 0.83332,764,357,805,428
person 0.75689,534,353,564,386
person 0.69755,400,312,423,345
person 0.64740,614,361,643,391
person 0.62741,147,507,194,607
person 0.62093,533,342,557,369
person 0.61881,464,338,496,368
person 0.54058,771,355,794,392
