object_probs,left,top,right,bottom
motorbike 0.90354,440,380,488,443
motorbike 0.86465,934,504,1012,575
motorbike 0.80875,782,358,832,411
person 0.63497,781,338,827,405
car 0.99796,380,278,475,352
car 0.99466,480,272,577,337
car 0.99371,479,344,611,441
car 0.99155,619,416,829,558
car 0.98324,575,307,712,407
car 0.98304,235,501,418,666
car 0.97782,935,544,1078,719
car 0.70467,284,243,306,275
person 0.96537,547,672,609,719
person 0.72605,949,468,1013,528
person 0.68421,442,361,485,431
person 0.60027,596,563,630,642
