object_probs,left,top,right,bottom
truck 0.66983,679,374,883,526
bus 0.94758,924,457,1079,664
motorbike 0.86862,531,384,573,441
motorbike 0.80175,369,330,408,367
motorbike 0.77247,442,375,478,435
motorbike 0.66573,571,265,616,311
motorbike 0.51490,155,552,208,638
car 0.98312,275,276,341,344
car 0.95282,202,356,348,488
car 0.94412,340,504,566,710
car 0.93208,287,227,321,258
car 0.63257,682,364,874,510
car 0.51078,283,210,318,239
person 0.92531,529,357,568,421
person 0.89802,369,304,412,359
person 0.73428,442,360,477,428
person 0.70579,1044,638,1078,719
person 0.59491,444,358,474,389
person 0.51837,892,695,931,719
