object_probs,left,top,right,bottom
truck 0.57079,287,447,491,661
truck 0.50469,671,371,872,523
bus 0.94576,874,440,1079,657
motorbike 0.87167,340,288,373,323
motorbike 0.82515,755,585,876,690
motorbike 0.76923,389,326,415,364
motorbike 0.64406,387,310,412,341
motorbike 0.62706,572,263,616,310
motorbike 0.59914,468,319,503,381
motorbike 0.58297,153,560,198,631
motorbike 0.57556,475,345,503,386
car 0.91076,208,358,339,481
car 0.81875,305,435,493,672
car 0.71196,672,363,873,514
person 0.76556,343,273,370,306
person 0.68117,465,316,497,347
person 0.66192,779,542,826,612
person 0.52410,695,607,778,716
person 0.51184,944,409,974,447
