object_probs,left,top,right,bottom
motorbike 0.90603,756,564,874,681
motorbike 0.76123,936,502,1011,574
motorbike 0.61997,603,604,684,719
motorbike 0.55609,930,395,995,464
car 0.99298,618,403,833,560
car 0.99277,318,259,385,315
car 0.99156,567,300,689,399
car 0.98462,267,346,384,460
car 0.98096,440,308,547,393
car 0.97949,936,541,1078,719
car 0.96716,505,353,640,460
car 0.96188,748,362,945,494
car 0.91812,271,517,455,718
person 0.96146,546,671,610,719
person 0.73280,770,531,859,656
person 0.69975,947,468,1012,530
person 0.59298,773,526,839,594
person 0.51038,601,572,681,700
