object_probs,left,top,right,bottom
truck 0.93489,297,495,637,705
bus 0.70939,853,435,1069,641
motorbike 0.95765,547,403,592,463
motorbike 0.88432,300,247,314,270
motorbike 0.79390,728,356,773,422
motorbike 0.71976,148,536,197,623
motorbike 0.63099,347,248,364,272
car 0.91710,210,357,339,486
car 0.91692,577,325,745,470
car 0.57987,286,426,439,599
person 0.87362,549,378,586,444
person 0.81272,550,377,580,413
person 0.65543,238,517,286,600
person 0.60394,134,509,206,613
person 0.57769,298,238,315,265
person 0.51168,346,236,364,262
