object_probs,left,top,right,bottom
truck 0.89389,335,506,631,705
truck 0.77457,754,558,1053,719
truck 0.53843,659,358,845,498
motorbike 0.73075,811,400,861,459
motorbike 0.69661,313,227,330,250
motorbike 0.63500,927,453,1017,526
motorbike 0.57737,151,537,197,624
motorbike 0.56315,418,438,464,505
motorbike 0.50192,401,246,421,279
car 0.98352,416,265,509,350
car 0.92380,285,424,438,604
car 0.89704,213,362,338,486
car 0.57249,654,354,823,509
person 0.80468,362,269,389,308
person 0.75131,310,213,328,244
person 0.71513,412,399,448,436
person 0.68462,594,566,645,634
person 0.53666,814,368,840,410
