object_probs,left,top,right,bottom
truck 0.89634,357,518,618,709
bus 0.81530,849,431,1071,656
motorbike 0.83375,419,416,464,484
person 0.53735 motorbike 0.82489,329,255,350,286
person 0.53423 motorbike 0.75791,423,253,444,288
motorbike 0.75711,574,264,617,310
motorbike 0.65346,786,527,864,597
motorbike 0.58357,150,539,199,623
car 0.93623,282,428,452,602
car 0.86462,645,358,836,509
car 0.80137,211,360,340,487
person 0.83124,291,645,361,717
person 0.83108,412,388,451,471
person 0.81094,795,485,859,550
