object_probs,left,top,right,bottom
motorbike 0.94291,507,436,587,507
motorbike 0.92382,851,581,964,692
motorbike 0.90510,737,644,824,719
motorbike 0.89041,563,287,588,326
motorbike 0.79428,136,524,186,592
motorbike 0.77888,316,619,398,706
motorbike 0.51976,338,269,358,304
car 0.99201,243,413,400,546
car 0.96918,213,346,303,425
car 0.90045,324,320,437,412
car 0.85352,345,248,380,284
car 0.81053,751,398,975,556
car 0.52882,287,314,310,348
person 0.95251,531,402,580,469
person 0.86947,741,608,818,713
person 0.83955,127,483,176,550
person 0.81465,314,590,394,699
person 0.60772,566,275,585,311
person 0.60605,859,530,941,643
