object_probs,left,top,right,bottom
truck 0.94224,710,521,1079,719
truck 0.90524,341,511,627,708
truck 0.64529,1002,395,1079,557
motorbike 0.93575,535,292,569,328
motorbike 0.74555,396,264,419,301
motorbike 0.66726,150,537,198,622
motorbike 0.52490,583,273,609,305
car 0.95231,296,231,348,277
car 0.92033,286,422,440,602
car 0.90969,423,274,511,355
car 0.86857,224,366,341,487
car 0.78943,218,341,292,406
person 0.60993,595,567,645,634
person 0.58027,536,281,558,304
person 0.56417,447,249,460,275
person 0.54262,595,268,622,304
