object_probs,left,top,right,bottom
truck 0.90370,330,492,633,705
motorbike 0.95495,296,250,311,275
motorbike 0.91322,990,566,1077,701
motorbike 0.90812,477,286,503,319
person 0.57239 motorbike 0.89087,391,252,410,280
person 0.68136 motorbike 0.76257,332,234,349,255
motorbike 0.72441,228,505,274,605
person 0.71000 motorbike 0.70209,347,252,364,283
motorbike 0.50748,155,558,200,634
car 0.98397,218,352,308,444
car 0.87386,291,417,441,600
car 0.68275,289,199,314,217
person 0.86279,228,479,275,599
person 0.85760,476,273,501,307
person 0.67849,595,266,622,304
person 0.58983,998,539,1072,663
person 0.55551,144,503,194,611
