object_probs,left,top,right,bottom
motorbike 0.97041,453,328,481,366
motorbike 0.95694,595,333,631,368
person 0.54510 motorbike 0.95551,348,290,371,325
motorbike 0.95269,395,309,422,346
motorbike 0.83485,155,558,201,634
motorbike 0.77133,514,345,544,384
motorbike 0.61323,512,331,541,368
car 0.85953,290,212,320,241
car 0.53045,298,223,329,249
person 0.86801,511,319,537,346
person 0.83142,395,298,419,327
person 0.82168,451,313,476,348
person 0.79304,594,303,631,363
person 0.77722,509,321,546,377
person 0.69820,596,311,625,344
person 0.61977,149,505,192,609
person 0.59860,346,280,367,305
