object_probs,left,top,right,bottom
motorbike 0.94023,451,398,499,454
motorbike 0.87169,934,503,1013,575
motorbike 0.75551,790,356,835,416
car 0.99711,382,279,478,352
car 0.99592,479,345,616,444
car 0.99538,485,274,580,336
car 0.99284,619,415,829,558
car 0.98901,247,496,428,704
car 0.98162,580,308,722,406
car 0.97772,935,544,1079,719
car 0.79643,284,242,308,276
person 0.96482,547,672,609,719
person 0.80129,786,335,827,403
person 0.72866,949,468,1013,529
person 0.64707,450,364,492,428
person 0.57218,596,563,629,641
