object_probs,left,top,right,bottom
truck 0.68708,678,372,878,526
bus 0.96013,896,443,1079,675
motorbike 0.84225,504,361,544,419
motorbike 0.83854,910,648,1023,719
motorbike 0.75443,353,297,399,347
motorbike 0.66757,571,264,616,310
motorbike 0.62088,417,352,448,393
car 0.94746,327,461,529,717
car 0.91403,205,356,344,485
car 0.83623,281,281,330,332
car 0.65708,291,225,312,258
car 0.64310,678,361,875,515
person 0.82013,502,340,543,404
person 0.75758,417,336,445,363
person 0.63932,118,481,200,609
person 0.51805,366,292,394,325
