object_probs,left,top,right,bottom
truck 0.92831,335,504,617,708
bus 0.61266,849,429,1069,624
motorbike 0.89533,794,380,845,443
motorbike 0.89323,486,360,523,416
motorbike 0.87929,310,229,329,253
motorbike 0.83446,480,286,511,322
motorbike 0.59657,155,565,198,630
motorbike 0.59376,208,482,258,555
car 0.97211,285,426,440,599
car 0.96717,540,322,686,439
car 0.96361,215,361,337,487
person 0.93670,370,387,411,441
person 0.90702,794,360,838,423
person 0.71448,487,342,521,406
person 0.56811,488,341,512,372
person 0.53384,482,273,508,308
person 0.51638,592,564,644,639
