object_probs,left,top,right,bottom
truck 0.84781,335,502,614,709
truck 0.62988,826,418,1060,616
motorbike 0.94985,456,349,485,389
person 0.61450 motorbike 0.93508,488,287,514,325
motorbike 0.83203,435,269,456,299
motorbike 0.78706,671,342,715,394
motorbike 0.67839,154,563,200,630
motorbike 0.57938,826,385,892,433
motorbike 0.57562,582,261,628,307
bicycle 0.51679 motorbike 0.54630,348,396,384,429
car 0.97616,519,318,655,421
car 0.97340,284,423,438,597
car 0.95757,214,354,337,491
person 0.85697,345,370,373,410
person 0.76490,670,323,709,380
person 0.75680,453,323,487,383
person 0.69903,452,322,477,347
person 0.64579,594,565,644,638
person 0.62880,839,371,886,425
person 0.54823,534,504,608,563
