object_probs,left,top,right,bottom
truck 0.92605,329,501,616,706
motorbike 0.95955,760,382,810,433
motorbike 0.88751,477,365,511,409
motorbike 0.66274,472,285,498,317
person 0.62714,467,274,498,309
motorbike 0.65017,307,227,323,251
motorbike 0.62539,202,478,247,545
motorbike 0.61023,583,259,628,307
motorbike 0.50475,151,541,196,619
car 0.97964,534,317,680,435
car 0.97856,217,362,337,487
car 0.96972,286,427,439,597
person 0.91580,364,381,403,442
person 0.81922,476,338,503,366
person 0.81322,758,340,797,401
person 0.72725,476,341,511,400
