object_probs,left,top,right,bottom
truck 0.79499,364,525,614,710
bus 0.85274,850,431,1071,653
motorbike 0.91412,419,414,472,487
motorbike 0.87198,432,266,453,297
motorbike 0.85393,334,265,353,293
motorbike 0.76137,574,264,617,310
motorbike 0.64095,800,545,875,606
motorbike 0.58525,152,559,198,630
person 0.75972 motorbike 0.58400,331,255,351,285
motorbike 0.54228,309,235,327,260
person 0.71613 motorbike 0.51325,430,251,453,284
car 0.94874,282,426,448,600
car 0.86030,644,358,836,509
car 0.73878,213,360,339,488
person 0.87916,293,645,363,716
person 0.80748,420,392,466,473
person 0.76411,811,492,866,575
