object_probs,left,top,right,bottom
truck 0.88936,339,505,625,707
truck 0.59839,727,547,1069,719
truck 0.50366,218,363,342,487
motorbike 0.89914,571,306,604,346
motorbike 0.62897,151,537,198,623
car 0.97024,307,234,361,286
car 0.92771,287,422,437,600
car 0.74889,204,335,283,416
car 0.73846,230,359,327,488
car 0.73703,450,286,537,369
car 0.66063,417,251,508,310
car 0.61844,290,199,312,218
person 0.73891,595,566,645,634
person 0.71866,571,284,608,340
person 0.59553,595,267,623,303
person 0.54960,318,213,331,233
