object_probs,left,top,right,bottom
truck 0.90713,282,434,495,665
motorbike 0.98683,704,514,771,605
motorbike 0.96790,582,454,632,540
motorbike 0.95938,798,494,870,590
motorbike 0.93342,954,530,1069,647
motorbike 0.75732,309,250,328,280
person 0.81249 motorbike 0.56752,343,227,356,258
car 0.93274,256,269,304,320
car 0.92167,377,250,429,287
car 0.59296,290,198,313,219
person 0.97067,707,472,765,560
person 0.90383,581,435,628,513
person 0.76329,809,463,863,531
person 0.62885,145,500,193,614
person 0.50024,969,498,1055,621
