object_probs,left,top,right,bottom
motorbike 0.94979,856,588,946,682
motorbike 0.92385,563,288,587,326
motorbike 0.90676,727,643,805,719
motorbike 0.90443,506,434,581,506
motorbike 0.84703,304,620,392,702
motorbike 0.77101,139,541,185,607
motorbike 0.72757,336,267,357,305
car 0.99709,249,414,396,542
car 0.97727,213,344,302,426
car 0.91780,323,319,435,411
car 0.78396,746,396,977,555
car 0.67418,346,247,379,283
person 0.94768,526,400,573,463
person 0.80500,308,587,390,700
person 0.76175,126,481,174,551
person 0.74224,734,589,811,703
person 0.59005,566,276,585,311
person 0.57212,125,483,190,598
person 0.51167,852,530,936,644
