object_probs,left,top,right,bottom
motorbike 0.89797,425,379,469,437
motorbike 0.83723,934,503,1012,575
motorbike 0.82838,770,360,831,409
person 0.69257,427,358,466,427
car 0.99743,374,277,468,350
car 0.99611,467,342,607,436
car 0.99511,475,270,573,337
car 0.98714,617,416,828,558
car 0.98200,234,498,419,669
car 0.97488,935,542,1078,719
car 0.94632,569,307,694,405
car 0.68346,269,232,303,265
car 0.52346,435,248,509,280
person 0.95336,547,671,609,719
person 0.77048,949,468,1011,530
person 0.64497,779,332,808,370
