object_probs,left,top,right,bottom
car 0.58921 truck 0.68985,685,379,899,533
motorbike 0.95157,588,424,636,485
motorbike 0.90540,487,425,532,487
motorbike 0.86443,394,344,443,394
motorbike 0.75792,570,263,614,311
motorbike 0.68622,119,505,165,567
car 0.99010,282,289,362,361
car 0.95325,235,398,356,498
car 0.94919,304,236,336,263
car 0.87183,365,548,600,717
car 0.79815,290,200,313,218
car 0.76008,216,352,300,422
person 0.96008,583,386,629,439
person 0.93261,399,320,441,380
person 0.88468,487,398,522,432
person 0.84912,487,401,527,461
person 0.52495,117,467,161,525
