object_probs,left,top,right,bottom
truck 0.86989,332,488,633,703
motorbike 0.95647,419,265,446,297
motorbike 0.88607,667,382,713,433
motorbike 0.85125,728,361,777,408
motorbike 0.84652,569,326,599,366
person 0.53372 motorbike 0.82729,357,287,382,326
motorbike 0.66795,151,537,199,623
person 0.65065,565,306,601,362
car 0.94955,228,379,344,486
car 0.89761,288,422,440,603
person 0.85919,665,356,709,423
person 0.74798,276,674,324,719
person 0.69007,596,266,621,303
person 0.64726,419,257,441,287
person 0.61234,734,329,754,364
person 0.56685,582,272,606,306
person 0.52001,149,508,196,607
