object_probs,left,top,right,bottom
motorbike 0.97064,638,398,683,457
motorbike 0.93665,801,400,862,462
motorbike 0.90985,416,344,444,386
motorbike 0.89319,551,376,591,432
motorbike 0.86378,477,360,515,416
motorbike 0.82319,155,559,202,632
motorbike 0.55267,297,227,309,250
car 0.90727,318,226,364,260
car 0.73087,288,198,316,219
car 0.57616,220,364,344,503
person 0.92758,476,344,512,404
person 0.83232,807,372,860,452
person 0.78446,553,353,581,386
person 0.77712,412,323,446,380
person 0.76016,636,368,676,426
person 0.74543,146,504,194,610
person 0.68701,412,321,434,346
