object_probs,left,top,right,bottom
truck 0.84956,341,516,627,709
car 0.84991 truck 0.50810,631,352,818,494
bus 0.63850,855,436,1074,661
motorbike 0.93852,673,473,728,551
person 0.61520 motorbike 0.89791,352,269,375,307
motorbike 0.87499,431,267,456,303
motorbike 0.77366,150,540,198,622
motorbike 0.63232,870,406,939,457
motorbike 0.54995,581,271,613,305
motorbike 0.53936,594,269,623,303
car 0.86599,284,422,441,602
car 0.86557,213,359,338,484
person 0.98235,468,479,519,523
person 0.95591,672,435,723,510
person 0.69021,556,508,622,570
person 0.64047,293,640,364,716
person 0.51758,208,603,274,678
