object_probs,left,top,right,bottom
truck 0.90657,333,506,627,703
truck 0.69696,753,555,1058,719
person 0.72621 motorbike 0.84938,353,269,374,300
motorbike 0.65609,151,539,197,622
motorbike 0.62577,843,421,911,487
motorbike 0.59955,390,418,436,483
motorbike 0.58851,606,322,648,390
motorbike 0.52635,581,273,614,307
motorbike 0.51655,888,403,954,463
car 0.96834,397,266,488,339
car 0.95206,283,428,441,601
car 0.83472,212,357,336,485
car 0.67117,622,348,782,487
car 0.53346,432,250,506,285
person 0.87703,392,382,432,450
person 0.72300,750,346,773,392
person 0.71792,594,565,645,634
person 0.53293,298,213,312,241
