object_probs,left,top,right,bottom
truck 0.76000,789,585,1079,719
truck 0.65283,656,362,844,505
truck 0.64974,401,540,650,717
bus 0.94951,862,432,1077,641
motorbike 0.88897,475,462,528,523
person 0.65076 motorbike 0.88623,358,270,381,306
motorbike 0.72332,575,271,612,306
motorbike 0.67403,322,252,339,275
motorbike 0.59927,295,232,315,257
motorbike 0.59424,325,255,349,278
motorbike 0.55047,483,285,510,320
car 0.92838,286,425,448,601
car 0.81840,217,362,340,486
car 0.80441,648,357,837,512
person 0.85710,293,646,365,718
person 0.74668,917,532,981,593
