object_probs,left,top,right,bottom
truck 0.56919,332,504,577,698
motorbike 0.96966,969,575,1079,701
motorbike 0.92719,870,600,978,711
motorbike 0.91867,373,249,392,275
motorbike 0.91657,724,571,803,683
person 0.52263 motorbike 0.84827,309,270,329,306
motorbike 0.67962,155,559,201,635
car 0.97901,413,265,482,311
car 0.94190,246,300,323,367
car 0.70377,289,198,314,218
car 0.66904,385,561,573,719
person 0.78022,884,563,972,699
person 0.75869,310,254,328,284
person 0.71325,724,531,799,654
person 0.70591,992,540,1066,611
person 0.66038,144,502,194,612
person 0.51751,371,236,389,262
