object_probs,left,top,right,bottom
truck 0.54156,284,437,491,646
truck 0.53023,666,373,874,521
bus 0.97961,875,435,1079,656
motorbike 0.88059,376,309,402,347
motorbike 0.86216,457,328,488,373
person 0.70927 motorbike 0.84679,333,271,362,309
motorbike 0.68497,572,263,616,310
motorbike 0.62989,153,561,198,630
car 0.89342,212,361,337,486
car 0.83400,304,457,478,633
car 0.67813,669,362,874,517
person 0.68054,454,311,480,345
person 0.58657,752,674,819,719
person 0.55922,853,405,902,463
person 0.55467,451,305,487,365
person 0.54057,660,587,740,698
person 0.53542,376,294,399,325
